carID,price
17928,44985
13703,18999
19149,17790
12370,38850
13863,31995
15482,12750
16309,14990
14011,4591
15911,52999
18662,10999
19068,17995
17470,20998
12478,35480
17602,28456
19577,19990
13358,28990
14684,15990
19045,42500
17148,36490
14957,36000
19076,7776
14974,5495
16010,4995
14731,5498
15885,18498
13602,61700
17309,14995
15787,18000
13727,9975
19182,23998
16332,23750
18216,20495
12826,46990
16520,67000
18123,14990
18043,10993
15760,14400
17777,42351
19085,6625
15979,7498
19206,37300
12367,21810
12778,26690
17850,62850
13230,17120
15202,19799
17686,13999
15655,23499
19437,52950
17703,9298
19055,19499
15206,31322
17080,3999
14712,44990
19289,17999
12477,22998
13277,40000
15806,18500
15226,32895
15744,25990
16266,6016
17176,14480
13674,18500
16709,18000
14344,21498
15942,19500
15684,14995
18298,38500
16629,58450
14639,19950
14653,9545
12904,18495
14788,13486
13596,12900
17792,102502
16691,41990
19388,24485
13840,10488
15832,43286
13687,7290
19023,10391
12670,35371
13362,14999
18642,37950
16642,32472
14134,28490
14833,48782
16483,8450
15368,15290
19488,16800
17508,35898
16687,14499
14436,8690
13832,25991
19565,11690
14637,19499
16104,15000
14196,33000
18184,29999
19436,45990
16734,36499
18041,57991
12456,34250
16105,5995
14469,8990
16393,31990
16461,13840
12766,44980
14193,16890
13374,19495
12681,20890
13644,11999
14805,7480
17498,50980
16881,47950
14208,44995
17008,7000
14139,8699
18007,18000
12582,9940
17596,11440
12597,9351
12909,13661
16121,19999
13975,8200
13855,9670
15427,8790
14349,17000
18368,13495
14237,26795
14445,19998
16338,42992
13260,19998
18235,19500
18754,8995
16727,6850
15222,29990
14687,22450
13907,10298
15066,17499
14509,7295
14470,7485
17145,5990
16379,39498
14195,12200
14214,19995
19454,10950
16231,6295
13735,42990
16984,6995
16512,23751
16506,32785
18750,33000
18646,42000
13476,35995
15774,19000
14446,19000
17483,38156
16892,25350
18670,11698
16107,18980
17203,17998
19591,5698
17954,23990
13124,15995
13718,6498
16213,12500
14319,38000
15679,18579
16236,6949
15923,45842
12217,20999
19148,10465
15640,10200
19409,47541
12649,8700
13866,87478
12684,47980
17879,18490
15966,25999
18691,7995
19122,16299
14103,30500
17948,15495
19543,22698
18185,22995
13190,19499
15235,6000
19628,9545
17664,13995
12505,7627
18180,1295
17592,19498
18847,29240
18038,6040
18039,55980
12063,17995
12671,19995
13824,27545
12305,11950
17365,60990
12669,46950
18737,17339
17985,58450
15736,24491
14614,7990
12633,15999
19016,10350
17331,61995
17983,7345
12585,8450
14905,26798
17735,10790
17107,12490
17545,14290
19350,8750
12608,44410
16300,16980
16017,13499
14067,13992
17639,9466
18178,14250
13145,38995
17393,27498
18292,48950
16458,5490
16843,23995
15576,58000
14163,15949
12930,16995
17876,9795
12584,64690
15909,3888
14203,17999
14944,8495
19028,17480
14859,23998
15001,25790
14599,4670
14696,74480
13076,39995
18971,29990
18890,24945
16346,12890
15653,30950
16764,21749
16224,43490
19183,11298
16118,44950
17732,28590
17515,6495
13007,21725
12536,41995
18722,8490
17681,7900
18132,13995
14556,16995
17621,13495
14123,15991
14101,5995
14692,3495
17078,15999
19380,20999
16793,28000
14475,8498
13988,2490
12357,10999
15341,7475
13600,18020
17570,24575
15998,7299
16267,55499
16265,13999
18887,16199
13859,38750
13753,21965
14873,10999
13052,2995
15621,19400
15594,4195
13044,12999
15253,6991
15630,13500
12014,67480
13752,50000
16980,41995
18655,34995
17709,18991
16991,13798
19375,15999
16390,13491
18653,37500
17560,39496
12330,52990
15276,18995
13465,20999
12062,15690
14743,18991
15361,33999
12706,19995
17486,47994
15278,13195
13537,45394
18922,31999
12801,17495
16403,14499
17536,44980
15428,25990
17045,19295
19349,45999
15600,52995
19467,7899
15448,36490
16035,14992
17051,23490
16564,34995
19161,78000
14228,32950
15324,26990
17047,27790
19391,20999
15335,16750
13022,20990
14160,27800
16993,4340
15545,14454
14775,12400
18021,27000
17707,36890
15938,7440
17317,45980
12581,17500
16759,15749
19262,16957
18837,45488
12221,8250
14004,13999
14710,42000
15904,23001
12786,26950
16927,16920
13681,8995
18668,12995
16162,15480
15871,21998
12213,8998
16830,1500
19198,26682
12916,4990
14144,19797
19002,11499
18172,19970
17526,31000
15362,14999
19426,19995
12541,20450
15007,33990
15622,27998
13952,5995
13332,29995
17534,9291
19609,43995
13164,26500
14557,9700
13973,39500
14093,8995
12722,26990
14822,30927
16608,16390
13101,4591
14546,48500
12189,68000
18136,36000
13933,17299
16635,20499
13378,60399
12612,48022
18911,62898
17191,11298
14386,9397
18474,50000
14428,6890
15769,57000
16254,17250
18326,12450
14281,32499
15269,10998
16033,8999
17546,5850
16192,36995
18024,35980
13769,15990
14095,8791
17755,19979
13683,10410
14316,15298
13033,16495
17961,21500
13734,40950
15029,3595
14294,10965
14698,16895
17010,13798
13701,16000
15138,13699
14028,32450
18526,24748
15960,31250
14358,32850
14372,25750
12026,18900
17860,10695
15310,37400
16952,5490
13749,32391
18577,48251
15767,17990
13088,20500
19596,34980
14668,22995
12037,18999
14892,16599
13773,73990
17324,30998
14816,33490
16040,29290
15502,10495
14852,15441
13802,19990
15674,9980
15801,51990
13669,12200
18428,20172
19614,29999
16910,13991
14068,23450
16085,33998
17858,26490
18819,30990
12031,50640
17535,12995
15466,24995
17197,6995
16423,36000
18908,9995
18092,15990
15497,12999
18137,69146
15563,10850
19276,34000
12246,7327
12660,4490
18151,7498
17399,15499
13303,19500
18735,18495
12509,25975
12032,16790
18694,10795
15218,29490
13710,20991
12471,43950
17868,21750
14897,54990
17587,22995
14114,6995
16495,29865
15120,20412
19102,16500
17390,4399
14632,17499
16836,9891
12481,15995
18272,18990
16476,21000
17371,32450
16098,55995
18489,34700
13962,22692
13208,36440
15535,21898
14341,11199
16957,4495
15063,7840
15727,27995
15299,45990
19240,27798
14625,8790
19164,11400
15249,12500
15546,27950
16068,33000
17727,56000
15081,7999
19479,24000
19269,82099
12117,10499
15311,18498
13964,11495
18672,27499
17258,17500
15866,42000
14422,34500
13382,36990
16509,9000
15976,13000
14216,17800
14127,12200
17994,29980
12206,15999
15412,27990
19259,19498
15862,21197
12035,27999
15878,15899
12267,3495
12903,31995
13032,18990
13253,37970
15957,25991
18244,11470
16187,19950
12737,15794
16398,11495
12565,20000
12803,21000
15438,51990
19310,5750
13696,24990
18324,25695
17768,9998
15364,31990
12512,15485
12636,9998
19340,25480
19541,8990
18706,8998
17749,6995
12486,14298
17407,6200
18439,18290
17728,28991
12847,29888
13815,29889
17939,12999
14338,16770
15778,31000
14713,17591
18991,14000
14443,10460
17875,19970
13388,24750
12941,17495
17202,8499
15999,30990
13497,15980
17744,38990
14164,31450
14022,24999
15817,33542
12479,35985
19566,18290
15570,14750
13579,30000
12943,7799
14823,4745
16499,49490
16148,68522
12899,18295
12288,31026
17446,18295
12756,12995
17559,46998
15251,8750
13512,24999
18886,7484
18515,8495
18635,17699
12148,8650
13198,29998
16445,23995
13894,1395
17347,26000
14898,119995
16911,39995
19108,15316
13635,22480
16770,35995
18249,20500
14112,17100
18245,8000
15119,15400
16857,19749
16590,15000
12908,22000
14610,54945
15949,15995
18028,49980
15828,59990
16988,34442
15267,19495
18353,17495
15181,20480
16492,17995
14725,15200
18593,18498
19279,15950
15136,9289
13010,8850
18612,13995
16411,23495
17651,20388
16594,22503
19067,21550
12406,9000
12074,26499
17848,16995
17085,29995
16544,22450
14839,10979
18071,8300
17553,9495
17466,6850
17062,26995
12976,16999
17244,22500
15804,7998
16219,4499
13667,16299
17537,135000
17357,71000
18418,18990
17802,50995
16897,45480
14785,12799
16275,27950
18189,19895
14956,14495
13699,14991
12787,23495
18957,55990
15556,10999
12400,18250
16304,11575
12975,14736
17608,8780
15141,29750
13270,11998
18012,2299
17906,6895
17307,11160
18054,16994
19256,25995
16971,21836
18683,35000
12079,12750
14980,29000
14935,6750
19526,14991
15088,20998
16657,6999
15351,10247
16849,3999
16844,17495
12514,9139
18785,17733
15153,7850
16624,37991
17829,16790
13939,12498
15018,16499
18253,39498
14736,24995
15294,24989
18766,16799
17851,22760
15174,3691
12871,10695
12353,19990
15823,16390
14334,9990
12886,49995
13515,5500
18813,19990
12890,19000
16000,26980
17436,57800
14487,23595
17918,14499
18134,10250
18696,44980
13099,19499
14197,13995
14675,55489
16359,31000
12492,1999
12316,16999
16519,17999
12340,9445
13555,10610
16059,27766
17323,20495
16366,29890
16421,81900
19531,28000
19457,16917
16177,74988
17635,11000
15508,41990
14145,7880
19270,11120
18841,44950
12743,20750
15048,9999
13435,19699
16767,19995
17117,5990
14337,17720
18967,43995
19495,19840
14408,21488
14325,52950
13912,19500
15262,19900
15737,28495
15023,27999
17631,12195
18987,52495
15384,33790
12363,22995
15058,30795
17020,4750
12770,23750
18615,11300
16617,32450
19052,28980
14149,19990
14680,35000
12209,17169
12147,33000
15859,67940
14235,18995
17699,27499
15237,34500
13102,15100
18258,10298
18584,14990
17946,23000
19212,8990
12190,9498
15530,28496
13348,20999
13344,16498
16119,54995
16340,16270
16317,17998
13808,26995
18520,13995
14615,8998
13434,57000
16191,11493
13440,8495
16417,10268
18030,51995
17566,16000
15291,2650
12023,10990
19192,11490
17603,23499
15424,19916
19547,10900
16223,5995
14616,112990
14888,33695
16996,3295
16074,16995
15010,26995
12729,10999
18598,18944
13385,13762
15784,31990
12676,28950
14992,24750
12534,17000
15854,19998
14016,11900
17672,8995
17262,21995
18360,11450
16321,8390
16257,21689
19057,21999
12595,79995
17141,20990
17723,51000
13764,69995
12529,10995
17634,64950
18647,13998
12389,13799
12523,1495
19548,14995
14933,1200
16335,11388
13209,20500
19524,10249
16922,21500
14789,15990
12720,44444
19275,12550
14003,32671
16602,47490
16921,29989
15312,21550
15494,9985
19432,21250
17892,19500
19573,19998
14300,16990
13653,124999
19394,34999
18417,22000
17311,16250
12851,6450
18888,17495
12539,44995
15690,41000
14366,20495
15565,29750
15336,2799
18717,19998
16322,4490
18903,2495
12520,26498
12937,14480
12111,8337
13266,18107
15383,32490
18765,15273
16877,16491
14962,23780
16808,26000
15460,20950
12382,8995
15449,23491
12923,17699
18144,6999
17902,32995
17532,18900
14796,20495
19514,28590
17510,95950
16218,48898
19099,12500
12531,12298
12123,19950
16031,19998
14677,10500
12390,40999
19439,15590
16360,21498
15898,6799
19223,19950
16692,27495
16928,17498
15667,8540
19307,18490
17192,25000
17173,10750
12109,59000
12500,6799
13135,15795
18153,20991
19518,11695
17338,20498
16180,25440
13697,14590
13006,28950
19219,9995
19459,19500
13293,41750
13522,30850
13320,4550
18795,21698
19552,8270
16159,22950
14407,13998
15970,11000
17321,15995
18329,29490
15199,8750
13518,28495
12343,10500
13085,12750
13199,5000
19238,8250
13805,59995
15818,51990
15161,21798
12488,11421
18169,20991
14292,31500
15025,51995
16422,133900
17281,12495
14034,5895
16222,53699
14875,26995
18173,46710
12327,11699
17597,21995
17124,2890
15302,3918
18610,30998
15211,19979
19517,49481
15951,7499
13519,27995
12104,11498
17797,40365
15777,36498
12884,45394
17487,53990
16110,41366
16141,9689
16316,55890
16938,14928
17221,22791
14835,7800
14960,3995
17582,20095
19147,38250
18391,14791
13853,19990
12476,18998
12463,8872
18278,19998
18958,25990
17942,19490
17414,12000
18231,6699
19581,9290
15318,17990
19105,8250
12094,14200
15522,12490
16907,25999
13130,38750
12018,12498
18963,35950
12038,49998
15198,26995
12169,8995
16012,84898
18921,17600
16244,2995
17458,14750
18048,16499
13225,49950
12225,23500
14676,14500
17516,37572
19478,2395
19088,28000
16947,15838
14479,22802
17549,37891
18196,28450
13282,11341
15693,16990
15422,48995
17660,54950
17721,4500
16569,8217
14096,12400
18858,3395
19123,63000
19196,21750
19172,5950
15745,30498
14012,70000
13705,24998
13108,42485
17930,31750
13905,27991
17997,17998
14636,14750
14647,27990
12931,22450
12339,48940
15825,26995
13940,16000
17689,67120
13453,6998
15523,14681
16963,14000
14303,20490
15091,3399
17185,27490
13236,41850
16954,37950
14046,66540
17495,4950
13163,15995
16707,7998
13165,13995
14064,14498
18080,3995
14458,35490
14159,5695
12310,5997
18484,82930
18507,33500
15480,12498
15439,27197
17440,7499
13118,35990
16144,21444
18051,11290
16036,30000
12745,30998
12399,27240
14496,21290
17212,35000
13183,56990
13992,24995
17940,11410
19476,35699
15884,29875
14359,24995
18728,13495
18097,9795
15151,22498
15962,12295
19449,7995
12439,24945
16269,39990
13629,10499
15078,18495
19299,39589
13796,7250
12559,47992
16917,7357
12889,29990
19138,9899
12007,58700
16323,31991
15681,13500
19578,18390
18033,22299
18988,21000
15350,49990
17005,9295
19498,7995
12306,22995
13350,19998
15633,28950
17714,56995
15781,34990
16814,18498
15441,6275
12115,16490
18869,39990
17389,27371
15193,32489
15726,54995
15592,37990
16832,117990
16792,63980
17160,38776
17358,18699
15584,14400
17896,35995
16839,17695
18555,8700
18535,13999
17379,8921
17576,6990
13591,18499
14302,18980
13028,22499
18204,10830
17291,34950
13985,14598
12075,17900
15184,7830
19590,11695
15593,23995
12652,21950
17794,31998
15270,42495
17612,15799
12403,13798
14317,4500
19313,31600
17982,19279
14745,20999
13090,22490
12827,6999
17332,5990
12495,17799
18944,40775
18814,5500
13263,40092
17073,62990
15493,42500
13976,31150
19443,8990
15258,33990
16671,4995
14455,37950
12865,44889
14732,25998
15971,45940
12170,9099
14398,9495
18331,13499
17973,12495
17753,13999
12823,20994
17644,49589
15562,19699
17356,12495
19346,15899
12698,18495
15551,38995
12678,49996
12114,14490
13423,25926
12991,9495
18288,37902
14077,33990
13062,55990
15746,11695
15386,8500
16526,20000
14921,10998
15307,34500
12093,12217
14879,25850
14143,13998
14976,2495
15940,11995
16665,14995
12792,54990
17701,8298
18475,24990
17471,29995
17568,11950
13458,25239
17971,3695
14846,63099
18984,64900
12785,9500
16308,30698
19137,16495
17211,44444
19222,21000
18541,10873
12747,24500
18458,29772
15867,19500
12426,16999
14083,20572
18262,17069
12891,17980
16972,44999
16896,7435
12105,22995
18945,16299
13498,14499
19363,24990
19580,41750
14533,21245
13593,46949
18960,6495
18247,8691
17354,56995
17778,50888
13618,18970
17235,20000
18860,9998
14651,26995
12174,23700
12957,22500
18902,19995
16698,16995
17573,44599
14844,18450
18764,36999
18883,35950
17030,21990
12371,18485
17103,14295
14459,8795
13345,21800
18356,15995
13283,13999
14965,24995
17826,59990
17598,19072
14073,14321
14433,36494
17316,8498
17424,47980
14837,15850
15009,14950
13330,29869
16184,5800
14166,13895
17151,21494
13556,3999
13754,9000
17976,24995
15739,33037
15015,21995
18606,29995
16846,10830
16785,44000
18394,11999
15266,8749
14896,10240
13590,23000
16966,27998
15403,16000
17936,6084
16661,25744
16436,20000
12204,9999
12727,27699
17355,15499
18500,44950
15660,13892
14604,23995
12128,17498
14809,12495
18614,29000
12157,10000
16071,17990
12044,23995
13281,13500
14942,24885
14168,41349
16517,10998
19254,17000
16560,16998
16859,38899
12085,45599
13980,19995
12793,24999
16189,14440
12218,42999
18343,22745
13083,26950
17289,8499
17239,8290
15761,33400
13324,12450
14535,23950
18301,17890
19281,65520
13770,4495
14649,45888
15572,35490
18581,19995
14413,16990
16024,9130
13353,17495
16694,57000
19083,16300
12497,5995
17397,49995
17862,27590
14877,23499
16561,16950
15720,8895
18537,31441
19113,17490
15650,8800
12015,14450
13720,23995
13778,19000
14747,27950
16444,62995
18202,39998
18182,19000
13456,18250
18339,14895
19433,4689
19250,22990
12614,10490
12915,35480
12230,51950
14880,8995
13585,42510
18448,11500
12742,9698
16867,20449
16534,21500
13284,27550
14532,55495
18177,15400
17567,41904
15385,17220
15864,6998
18006,35499
16365,19298
14396,22995
18826,46931
15652,45000
15954,29995
13811,36795
15396,43990
13086,5995
16811,31990
12623,21499
16567,16995
15636,16726
14118,135771
17481,11999
12951,27999
18130,12995
14010,13199
13650,24995
14141,39995
18116,21450
12212,14950
15019,15998
15201,65000
16523,28999
16106,7495
15926,21182
14035,18985
13983,33500
14322,35352
19384,20498
17249,13482
14121,26491
12784,18998
13546,13495
17366,37500
17150,30995
16748,24498
14090,24495
16410,63000
18768,23000
12659,57991
17370,32950
15020,46788
15167,20995
17609,23990
15697,20995
12513,23489
15216,15498
14856,11491
16494,16620
18948,21990
19424,14995
14853,16990
16656,17960
15559,19498
19298,48490
13709,19750
12735,17399
12472,9000
15096,8790
18790,10498
14295,11160
17006,16699
15616,7250
19592,16699
15274,21995
15195,9995
18015,16495
12690,16490
18566,9998
17205,52990
14419,23995
16305,22027
18230,13998
13125,5995
19511,4490
16481,15999
13954,42110
14657,22998
18482,30572
12971,15498
14808,19500
12229,25991
15646,9999
17328,16280
18441,32000
16663,53581
17944,12298
19385,20980
15236,5995
13471,39410
16825,37995
13206,6500
16545,21990
17806,48899
17575,18295
16378,66750
17891,6995
18328,16990
19121,16470
15662,6995
14070,17990
14254,27990
18073,60970
16430,13690
17669,13798
13614,9498
14937,21999
17519,29990
13580,4499
19538,20886
15715,72798
18419,42202
18502,10350
17898,6000
18807,55500
14434,5498
17712,20490
13059,18999
18997,22499
12290,7995
17275,13998
14417,18490
14832,8690
13425,12970
17247,26360
18707,32495
14241,10494
12336,14699
13272,10110
16905,24499
19400,11298
12337,6795
16133,17445
12149,11199
17445,20498
12065,13250
15517,18495
14863,24500
14347,18000
16211,12000
13441,9395
15041,16491
12428,9694
15582,36995
15101,15980
16415,18991
17168,7999
13862,14980
17949,23995
14482,16998
14167,10995
12303,22785
18677,30000
14941,11500
18320,22500
13565,22000
17581,11995
13806,48989
13880,4450
15974,6995
13893,11998
19419,20495
17656,12250
15857,77995
12139,6349
15281,48890
13950,7490
13757,53000
15844,19850
16960,35480
19127,45890
18961,15290
14920,9950
13151,17998
16778,8000
14464,7750
18808,21643
13242,29480
16817,19999
16941,18980
16835,10100
13169,7991
15308,27989
12470,57000
13782,10480
13489,8750
17250,1300
12348,39000
15371,12995
18729,1995
17529,56990
17525,9499
18977,48998
18774,55995
17543,16490
16450,8600
18237,19795
18128,51990
18117,37490
17675,22498
19425,17298
13592,20980
13093,51980
17144,11995
12819,8199
16529,26500
12530,20899
15256,11400
17013,39990
15059,13498
14018,33250
18530,33999
17404,19940
17837,7270
15515,19690
13048,11497
18433,23400
12854,28991
19144,22500
19600,11799
16878,24880
18848,19419
19296,28495
13517,20995
14414,10000
14930,9298
16095,9998
12944,50990
18371,13298
16466,21995
15457,13495
16055,11300
19415,13495
15847,15495
13223,9995
13297,19795
17649,11495
14709,5750
16801,10990
18143,38150
15070,61898
14242,9798
15451,15380
13171,20995
19523,29995
14529,2395
12411,13500
12134,39999
12517,9650
14165,19334
18296,47990
15366,18425
13501,55000
14770,18500
16076,19998
17981,17990
12795,6891
15961,19995
19534,17950
15698,145000
15343,33799
16837,7999
12928,7891
18160,22995
12579,40980
15680,13750
16639,35990
15417,11498
12059,16991
16438,13700
15571,20790
15894,4291
12356,58990
15035,30998
15282,19995
14381,31994
17207,14999
18287,15995
13274,8990
16139,9495
12002,18991
14612,5000
19185,19250
18574,4990
13019,15275
19593,15990
18618,5999
15542,18490
15688,30737
15851,40322
16796,15499
12070,29500
12555,11440
12927,12299
14082,76980
19247,25225
19282,26495
14373,27498
17075,18995
12255,22684
13066,27491
13536,49879
18283,15400
18617,33898
17693,7189
13370,11400
16439,33900
18084,125000
19020,15495
17524,29990
13531,8134
18148,8000
15221,4399
16503,22750
18141,22200
13339,24995
13636,13498
12697,30490
12775,52900
16510,20000
17416,45490
18731,6450
12039,8854
18348,42990
13286,20998
15927,20980
14865,34999
19312,6750
18059,28998
12107,19490
14993,15290
17134,6936
18842,31735
14260,31490
13918,36495
17238,59450
16933,18490
14055,450
13986,12899
17886,15499
14454,51490
13642,21437
17990,20800
19090,8399
12642,17999
15751,10750
18978,18490
12438,13800
16220,19945
13851,9500
12533,8000
15130,24995
15558,19699
18697,20500
12876,25999
14187,9750
18983,32995
16426,36498
12008,22995
18302,6245
12990,17995
17831,17999
14002,22795
12802,41000
15248,10155
17126,43995
17334,16495
17702,2995
14128,40999
18146,35995
16293,27990
13493,18000
12156,33949
18576,17770
18726,49496
18644,17988
18312,17999
17605,8499
17991,26475
16078,22295
13625,11100
12948,5990
19485,14450
18467,10492
18397,29000
16363,19498
17095,19412
16061,44950
17523,18691
15323,28242
18119,11290
17805,76469
16377,77880
14656,15750
16069,16991
16425,41990
15028,23380
13726,29795
16976,19495
15505,9440
15326,39995
18595,22990
16645,12995
17154,9980
16287,17950
18236,51950
16452,37000
18449,12650
19134,8731
14929,27995
15194,12498
12154,27990
13343,52291
15569,17990
15084,20495
13290,9990
13527,1995
16277,13990
12222,28900
13989,15991
19452,17450
13039,10499
15378,12495
13180,7995
19255,49999
16522,9995
13035,15998
18395,20795
14384,8250
15332,11295
15230,18710
13407,21996
18504,11975
16622,35850
14932,88980
18522,12799
16433,6995
18215,14182
12263,14300
15598,34526
15549,33450
16240,15190
16091,5485
14757,27491
16779,10981
12776,15650
17193,20995
18162,18990
18053,57990
17325,9299
19576,12000
18747,14499
16109,37493
19331,8050
12691,42980
14800,42999
13588,39599
16757,14999
12435,14377
18867,2250
15173,35950
19528,9195
18481,16325
12596,11795
12757,14998
18513,19499
18622,24990
18197,17489
17610,5290
19445,25488
12570,14800
19625,17495
14813,6980
18561,32998
14212,9192
12709,33650
13235,47480
17171,18990
15968,38995
18252,13498
16521,42849
13457,10450
17853,19998
19201,10191
17490,19429
15541,15995
14087,14634
17127,8470
16833,22999
18212,27000
12178,8495
12171,47950
14528,8461
12600,10995
15518,33791
14222,30950
16151,15990
14624,12999
19532,19300
19329,28990
16863,17298
17506,10950
15064,33980
16641,31750
12446,8498
18509,14940
19084,6999
15578,44990
13347,8995
12949,26998
15591,17791
17115,38459
12033,19800
18340,23995
12418,67990
18494,34129
15057,5497
17454,20991
17351,20995
12695,10190
17352,6998
16065,23999
16573,39900
19403,34147
16349,25995
16505,13000
15129,23750
15123,10982
16477,65000
13561,12500
13717,18990
17449,28990
18811,9690
12313,26976
12526,12795
17186,56950
13762,14000
13676,17481
14057,22500
15337,8471
16383,32500
15883,10250
19469,49995
18001,18980
13694,39881
17719,19998
17617,33990
12475,3995
16008,5890
13693,18495
13611,7498
12127,17994
16501,8752
15219,10490
19567,19990
17298,5200
15103,10798
18098,46995
14876,14400
17423,14255
15100,29995
18052,20600
15886,39500
16170,7500
17021,18500
15861,9590
13936,18999
14526,26000
13884,30491
14706,10499
16582,34990
19189,27490
18810,93950
16407,17495
17641,7991
15722,34000
14293,54990
19382,7795
16613,9495
14934,45950
14954,13998
15491,15850
13744,4738
19550,8199
16352,10999
12072,39999
16803,17000
13747,40980
19561,27999
16670,19995
14467,10043
19037,23888
13421,17000
18663,45990
17456,46995
18110,13750
19361,14966
16669,29994
18602,8298
18191,11991
15574,5595
15478,23500
17945,16995
18651,10130
14586,54991
14124,17315
16977,15490
14928,34948
17505,21995
18062,20891
14352,41495
14275,14499
16154,18450
16480,14495
18929,44995
14485,21700
18367,62980
16542,8927
17867,35650
13331,9820
17914,55995
15908,7660
14059,9350
15369,38250
12252,20495
14116,28995
18026,26500
18714,14457
12347,11995
18096,22975
17924,14491
14092,22421
12280,7820
13354,6995
15958,6490
14665,12500
15429,9692
15789,18795
13932,11998
15983,9995
17927,32983
12323,7240
13783,10999
17911,21990
19530,19000
18168,20998
15475,25243
16860,35400
14478,30999
16331,19360
19086,12490
17206,36990
14357,11899
12544,15970
14350,5000
19342,33495
18730,9999
16633,19250
16486,24060
16697,3699
15800,23490
14190,41990
14882,20630
17475,23495
12443,7996
15399,15990
13142,15995
13224,22950
19434,11699
18791,22998
14056,21295
18221,39897
16780,22999
15313,14995
15053,9795
19451,18295
15931,9000
15476,17495
13333,7980
18905,51990
14777,35989
12380,37995
17132,22995
15842,17498
15799,46999
15126,58099
18233,7695
18982,18999
16782,17999
16291,17500
18263,56990
17611,48800
16949,20645
12894,14000
14741,33000
13688,30990
12226,15499
16524,15995
13427,9999
18919,19498
12016,22910
17793,41994
14345,23990
12239,12816
13722,33995
18093,15800
17552,26000
18789,2395
13765,14799
13677,26400
12740,38250
13011,7991
18880,20499
19619,7485
19236,9200
12459,19383
14723,29371
14054,3695
17101,41495
17958,19900
15809,8990
12972,59950
18692,17199
12334,64995
16038,10207
17114,8950
18654,19998
14277,32250
14946,3490
18369,57991
18719,36990
16944,15495
16705,15995
16251,27000
19124,20950
13448,26991
14498,16499
19417,34000
14274,14950
16082,42489
14802,13795
18183,14298
16619,10799
13278,56995
13633,14750
12216,5000
15888,29990
12496,71991
13077,9399
15879,16995
18640,52995
14716,31488
17066,16000
18976,12690
16583,20292
18973,13990
16048,46950
14543,25240
18319,15895
12561,45394
16090,25750
13301,27060
18527,9495
13817,11498
14330,11498
14465,19999
14699,19523
13623,18995
13389,41750
14153,6420
13308,48502
18607,12975
18295,14995
17881,15999
18767,17990
16168,38800
13143,12998
16135,21480
14545,4290
18413,44950
19569,32995
14560,13798
19156,28998
13495,17353
12721,38495
16209,36490
12515,17995
14570,6498
19286,55298
17425,30999
13968,11498
12888,38580
12145,15795
18875,27995
15257,31998
12815,31899
13663,14800
12397,14691
18091,9999
15316,59989
13397,33990
13741,8990
17415,29000
12620,42995
14170,14995
17455,25950
16732,26498
17385,10300
14817,7495
12917,33000
18224,38990
19623,9000
17761,17998
16679,19989
18879,19450
13179,7200
16840,22000
18874,36990
17182,25495
15210,13690
18497,28900
18398,7000
19261,17991
17179,14995
12172,22449
16763,20995
12744,29000
16965,23698
17387,33000
18157,15000
12880,11490
18538,19000
17690,37975
16975,5995
16241,56890
17932,38380
14510,22495
12839,53999
18979,17819
19483,14759
12945,7995
15689,14888
13014,47895
15775,19995
18881,19300
13360,10990
18736,37094
12152,18650
18443,35109
14495,66290
12294,29498
12738,9295
13403,8799
14981,16899
15617,19998
13673,27990
17817,26690
15450,41995
18486,46995
13543,4750
16212,72950
17789,16490
12761,23990
13251,9990
17905,7194
13464,23000
14388,8699
16788,23995
17900,17995
16826,12995
19571,54999
15301,16000
15012,36750
13487,8990
19139,49980
18792,9250
16753,17495
17889,4599
13956,38782
19612,8600
19004,52495
13312,15498
15250,8498
17159,43480
12980,24998
14206,19199
14129,30969
12911,25500
18422,16475
17113,15850
15224,10690
13607,28990
16022,14900
16584,16771
15855,13647
12569,27499
14088,27000
15955,28490
14137,37500
15477,44450
16711,15200
19208,17970
17544,5495
15944,5480
12146,3295
17037,34000
16737,22995
16574,14990
12984,15999
19492,69995
17419,12995
13745,27998
15552,10499
14895,16170
15288,16500
14268,14062
14939,67899
19174,19998
19462,11995
15920,18400
13381,16985
16163,11325
17163,11700
16683,15299
12057,11500
15171,14500
18477,35950
13523,14499
14374,8460
17838,10109
17627,8998
15490,16490
16134,18099
13829,37900
15200,139995
15110,43000
13192,8490
16646,3990
14169,4942
19053,21600
12995,1990
12012,48000
18335,14490
13228,40990
12419,14800
17989,13749
16150,14495
16717,9950
19583,11091
12686,35995
18411,7640
17122,17690
12375,13380
12431,35995
13222,20995
18838,37499
14714,11498
13392,10200
19135,44890
14346,40900
16448,23295
12131,3690
16384,27990
18822,18995
13336,50576
17745,5200
14571,16500
15982,27000
17776,39495
12099,59988
19048,36995
19080,28945
15214,3500
19260,9995
13391,12291
14412,16937
18516,37980
17263,10999
14996,13399
13212,46950
16940,10500
18755,11736
13418,8995
17588,28990
14356,18250
14690,19899
16981,13799
16210,20498
18175,61875
15872,18499
16306,2695
12241,10998
14841,52000
14081,18500
18188,4895
19602,10990
12898,24985
18898,20500
17957,62990
12185,37990
19283,13499
14834,5698
19013,14890
16647,4950
18889,17450
18723,32995
16742,34480
13359,10490
14244,47990
15042,5490
12307,19000
13570,24490
16783,9991
18850,8498
17521,4990
12273,34763
13045,12990
13521,55991
15166,24961
17782,7360
14025,13295
15067,10000
14798,67000
17346,9500
18834,3995
