Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
69889,1002.511,391.5626777484845,228.7546748484837,1.711714429477068,0.8116028245032141,70764,298.3042717461414,0.7744791666666667,0.9876349556271551,0.8738570559574554,0.7618301965381735,0.005602636720349189,0.0011641393167090013,0.580385248357392,0.9934538042689798,CALI
84471,1135.934,435.4694636387043,249.5624108963433,1.7449321076625528,0.8194936945957726,85565,327.9509377686301,0.6977844964314036,0.987214398410565,0.822642802081959,0.7530974388613411,0.0051552540355708385,0.0010229031505183857,0.5671557524195114,0.9896482824423192,CALI
98399,1207.5229999999997,475.46007958498984,267.26614176827195,1.7789761038913359,0.8270549387501789,99895,353.9569154041142,0.7157852622390339,0.9850242754892637,0.848027089468625,0.7444513863562827,0.004831960483185701,0.0009154792574500187,0.5542078666477914,0.9859225513550168,CALI
73552,1036.071,399.4394505630075,235.2856684586562,1.6976786269206872,0.8081041439880874,74109,306.0217557533462,0.7489410231345716,0.9924840437733609,0.8610439405258612,0.7661280209603993,0.005430708214093532,0.0011540951592119352,0.5869521445006982,0.9964561107440981,CALI
70350,1008.987,399.4792388519846,226.18991534489123,1.7661231193391809,0.8242596905792495,70996,299.28648812153,0.7121166109930155,0.9909008958251169,0.8683660271508556,0.7491915949915533,0.005678453999317478,0.0011035231811718342,0.5612880460059875,0.9913037946598883,CALI
81186,1087.941,420.37568577789705,248.21097476099112,1.6936224765350842,0.8070739576117957,82401,321.51084846217697,0.7453248505880085,0.9852550333127025,0.861946520395459,0.7648178982265051,0.005177933212350615,0.001092869681792202,0.5849464174476088,0.9906784001579443,CALI
77837,1082.476,416.2736196909338,240.6263901743237,1.729958295053843,0.8160023261813034,79765,314.80969877618264,0.7197932271726868,0.975828997680687,0.8347557140405737,0.7562566636096614,0.0053480172628818405,0.0010790695083610423,0.5719241412540166,0.9894049123039319,CALI
64313,960.5399999999998,371.77500978823093,222.10866832611094,1.6738428652517625,0.8019228203299817,65036,286.1570457643015,0.7456579710144927,0.9888830801402301,0.8759467841464805,0.7697048973982978,0.005780713227313777,0.0012515787687194966,0.5924456290789242,0.9916608892833494,CALI
71534,1016.281,393.79130586442955,232.85348865580605,1.6911548464988422,0.8064429469979693,72173,301.7944956308599,0.7536558641324961,0.9911462735371953,0.8703516598293277,0.7663818147746477,0.0055049529715160556,0.0011714240598410949,0.5873410860172826,0.9932847241660208,CALI
74367,1051.933,413.3412635284439,231.1058577620857,1.7885365067378012,0.8290892046963774,75062,307.7125366690799,0.7356222921241616,0.9907409874503743,0.844527833175402,0.7444515315077048,0.005558127442661986,0.0010530620790852757,0.5542080827641673,0.991221388352878,CALI
82040,1099.858,427.01192079318633,248.24801552180784,1.7201020515536594,0.8136458417847119,83889,323.19741993102724,0.7419868316330223,0.9779589695907688,0.8522407173698769,0.7568814925135561,0.005204923461642934,0.0010536725202658576,0.572869593709548,0.9853941634125049,CALI
84166,1108.7160000000001,443.61345494220404,242.4510878415963,1.829702885194047,0.8374350734503831,84748,327.3583350430835,0.8117862654320988,0.9931325812998537,0.8604109364277004,0.7379359922384077,0.005270696658296747,0.0009641010544398772,0.5445495286408832,0.9963638436852824,CALI
64109,981.018,373.4990075694045,220.40776467792605,1.6945818951305331,0.8073184190094893,65040,285.702842081465,0.6780433632998414,0.9856857318573186,0.8370953213880895,0.7649360139956329,0.005825999587724103,0.0012304122493130873,0.5851271055075272,0.991545799343189,CALI
72561,1056.8680000000002,427.22065141592697,217.61960837171836,1.9631532958472513,0.8605389930283273,73203,303.9531783112789,0.801646135999558,0.9912298676283758,0.816341032533514,0.7114664923240352,0.005887744813548972,0.0009305646392907068,0.5061845696998666,0.9937179063133157,CALI
67455,1001.0210000000001,386.597547583034,223.78450182432795,1.727543884547086,0.8154294309345905,68436,293.0637703471898,0.7634110457220462,0.9856654392425039,0.8459362461383569,0.7580590517953173,0.00573119186988413,0.001167446163947157,0.5746535260088156,0.9927391845899491,CALI
86549,1132.936,441.0470251113193,252.0611176440138,1.7497622371658705,0.8205977344886497,87468,331.9602526768583,0.8307002725841748,0.989493300407006,0.8473467424317062,0.7526640783782008,0.005095922831128254,0.001008805318239964,0.5665032148809064,0.9912459326316726,CALI
74532,1061.2359999999999,403.3487740179275,236.90322367751526,1.7025887945154619,0.8093396637175768,75724,308.05371244021904,0.708048335613315,0.9842586234219006,0.8316272114108665,0.7637402969434267,0.005411752992243969,0.0011357965667444711,0.5832992411752334,0.9931187518743244,CALI
72182,1024.3490000000002,393.57723703475284,233.89675507399033,1.682696439761422,0.8042550741686588,72828,303.1583362173528,0.7978115501519757,0.9911297852474323,0.8644559733945615,0.7702638966149965,0.005452567635071803,0.0011839653525623846,0.5933064704285178,0.9983546854774823,CALI
71156,1023.3159999999999,388.46952703050954,234.14310016070985,1.6591115722132062,0.7979435267033622,71773,300.9960681556741,0.7778142148182156,0.9914034525517953,0.8538898698730818,0.7748254295684679,0.005459406473530125,0.0012137818971812476,0.600354446305961,0.9960550092958719,CALI
86715,1120.9299999999998,432.84998080952147,257.0624600941969,1.6838319397196684,0.8045510502756478,87738,332.27844817518576,0.7982601491300746,0.9883402858510566,0.8672555890399465,0.7676526808520459,0.00499163905678973,0.0010692567994487782,0.5892906384193332,0.9922663987482676,CALI
83546,1120.191,438.01430985843297,244.91132996109337,1.7884607867182623,0.8290732404731836,84546,326.15038096627126,0.7894731868651075,0.9881721193196603,0.8366645489989223,0.7446112458556061,0.005242792112829255,0.000994170253384749,0.5544459074546381,0.9916047638390427,CALI
81409,1095.4660000000001,419.1968832756315,250.751708825877,1.6717608236389867,0.8013679724348907,83280,321.9521052848464,0.7945054408822525,0.9775336215177713,0.8524805485490989,0.7680212285193819,0.005149269531324933,0.0011051425109463672,0.5898566074564209,0.9860991679102444,CALI
84459,1114.52,437.47122771763975,249.11857986432375,1.7560762748242127,0.8220250382356948,85700,327.9276424896003,0.7857747592687352,0.9855192532088681,0.8544370393635926,0.7495981946068853,0.005179687513676929,0.0010087822922376039,0.5618974533579018,0.9867347867259557,CALI
73528,1066.558,420.32363018137465,223.07567621975346,1.8842199082579976,0.8475449516916405,74286,305.9718242670181,0.7983582883636087,0.9897961930915651,0.8122573724855372,0.7279434281032157,0.005716511127480343,0.0009901507806084433,0.5299016345186617,0.9984512091785157,CALI
76886,1069.947,429.4284190467683,230.64420161657108,1.8618652280739372,0.8435212494392986,77989,312.8806411980577,0.7801012591442689,0.9858569798304889,0.8439808655731073,0.7285978927351392,0.005585261543672037,0.000970900938533052,0.5308548892980854,0.9883802595371446,CALI
86808,1135.114,449.1596358688456,248.10570716130533,1.810355920498135,0.8335940395203373,87855,332.4565812243307,0.7474169995867199,0.9880826361618577,0.846624153304098,0.7401746610227635,0.00517417330048896,0.0009579825255326985,0.547858528820163,0.9918189312449799,CALI
52448,882.4739999999999,336.9594210522996,199.00511267777327,1.6932199204243576,0.806971239798947,53082,258.4160746592011,0.7891901652171296,0.9880562149127765,0.8463206902439118,0.7669056227963196,0.006424638137818403,0.001370869524796438,0.588144234276611,0.9958575335598879,CALI
99044,1204.5439999999999,482.3869208417475,264.03255083881373,1.8269979186628185,0.836906421265097,100311,355.11510453478246,0.7661793146128258,0.9873692815344279,0.8578131472217257,0.7361623816730346,0.004870430524229105,0.0008823514408898428,0.5419350521905145,0.9901142124024962,CALI
89128,1136.9589999999998,433.83627866769973,264.01918421600755,1.643199830178841,0.7935011820365924,90295,336.86984748290485,0.7527448397013614,0.9870756963287004,0.8664318680049679,0.7764907271411778,0.0048675643868111,0.0010915322272395827,0.6029378493362353,0.9907473716376973,CALI
62779,955.337,370.26647746669113,216.75576734640555,1.7082197258214327,0.8107411662231054,63279,282.72372623982017,0.7516642720306513,0.992098484489325,0.8643926416698916,0.7635682500186741,0.005897935256482122,0.001236719504769672,0.5830364724365804,0.9959544030895107,CALI
70954,1014.5009999999999,382.21369847495174,239.62982058953952,1.5950172542575296,0.7790575113943224,72407,300.56852572606255,0.7417078703364938,0.9799328794177359,0.8663268781020582,0.7863886797499494,0.005386781555302756,0.0012707442098714766,0.6184071556388685,0.9863700834003167,CALI
80388,1087.792,428.2023714816995,241.22820381680754,1.7750924838244995,0.826217725955317,81386,319.92683620192014,0.7681752159620824,0.9877374487012508,0.8537080307031264,0.747139337633475,0.005326695171937347,0.0010238681167497388,0.5582171898393877,0.9908871380255309,CALI
76106,1067.8970000000002,424.8176137736421,229.6271896518962,1.85003184691519,0.8413239467686798,76853,311.2895256696156,0.6819534050179211,0.9902801452122884,0.8386292925914283,0.7327604025276638,0.005581920134728433,0.0009926847527176104,0.536937807512504,0.9933520437109503,CALI
75065,1060.516,412.11647496479577,234.39142968732216,1.758240373867588,0.8225101386077671,75760,309.15324100766753,0.7744008748310689,0.9908262935586061,0.8387120887563306,0.7501598693283891,0.005490128221738437,0.0010724512497044317,0.5627398295507859,0.9894318882995565,CALI
69034,990.3300000000002,386.0383345040572,229.11182789560684,1.684934112960562,0.8048376636359811,69937,296.4739764823335,0.7615444015444015,0.9870883795415875,0.8845309459709758,0.7679910257182441,0.00559200299133843,0.0011999737297272738,0.5898102155837605,0.9937913524097012,CALI
73711,1037.4279999999999,410.79925495478676,230.5628826207638,1.7817232777683507,0.8276433512666321,75070,306.352346297484,0.7917995982512112,0.9818968962301852,0.8606493328181122,0.7457470835267256,0.005573106523514628,0.0010632695122813577,0.5561387125886171,0.9908852898872618,CALI
69819,1001.884,383.37995898906985,234.0775761252729,1.6378329156309006,0.7919677746543087,71154,298.15484529664167,0.7517361671888627,0.9812378784045872,0.8740748135364463,0.777700655200764,0.005491054855971438,0.0012390402211128507,0.6048183090996977,0.9905913346197093,CALI
85743,1128.309,444.9294028907323,247.73392190391405,1.7959970902301479,0.8306507641430069,87265,330.41092337304326,0.7359408795962509,0.9825588724001604,0.8463547462850419,0.7426142691994375,0.005189104683656185,0.00097347623620183,0.5514759528186145,0.9904492065941299,CALI
97770,1231.8659999999998,497.1008833675604,253.66019613141358,1.959711815053662,0.860008854801002,99373,352.8237949582721,0.7967890469011043,0.9838688577380174,0.809633634744938,0.7097629611279354,0.005084390747341316,0.0007959247514654424,0.5037634609890952,0.9872312064926544,CALI
59758,953.234,350.9536995375888,220.08492839294118,1.5946285013710417,0.7789344842220307,60714,275.8373591707328,0.7638366950430759,0.9842540435484403,0.8264315131871451,0.7859650989123974,0.0058729157524948766,0.001382440917035682,0.6177411367083747,0.9850676230645193,CALI
70461,1007.39,394.4824514157023,229.06114112010343,1.7221709866924293,0.8141444194052617,71211,299.52250593500366,0.7807486038471767,0.9894679192821334,0.8724959015992964,0.7592796710223476,0.0055985928586835595,0.0011477987235952464,0.5765056188278044,0.9928412504104093,CALI
71703,1049.125,406.8727218519279,227.25824201168308,1.7903540846321035,0.8294717091942551,73498,302.15078202140296,0.7991685428323042,0.9755775667365099,0.8186395424487488,0.7426174471616799,0.0056744169958290154,0.0010645390667075971,0.5514806728289304,0.9873456751949364,CALI
64252,966.933,378.930744945132,217.74625576994185,1.7402400036925934,0.8184109453738467,65281,286.0213055496455,0.7467689446768945,0.9842373738147393,0.8635823350600819,0.7548115569008803,0.005897571203155263,0.0011808836776255034,0.5697404864311311,0.9914851862107313,CALI
85822,1131.029,438.5409726967349,251.94103170767872,1.7406492690939035,0.8185057932937346,87602,330.5631017041393,0.7240468738136016,0.9796808292048127,0.8430649111288377,0.7537792869646737,0.00510988991979603,0.001017578926726562,0.568183213456972,0.9890076952153034,CALI
84382,1101.7859999999998,422.3634289976133,257.7041876375152,1.6389467042410137,0.7922874844892919,85894,327.7781250538884,0.7776856152768562,0.9823969078166112,0.8735045659001247,0.776057069694215,0.0050053735275012836,0.0011199300387788724,0.6022645754223717,0.9870795409696093,CALI
69518,1013.957,393.9420199744965,228.42965670941118,1.7245660027219498,0.8147189586942809,71385,297.5114563691607,0.7480845385674931,0.9738460460881138,0.8497047726823619,0.7552163549052762,0.005666762852419466,0.0011371044176729465,0.5703517427164122,0.9836092250819409,CALI
93526,1168.211,449.6039135430275,266.62235323849137,1.6862948964405122,0.8051906117642278,94399,345.0811522829099,0.7761751427433276,0.9907520206781851,0.8611913160760467,0.7675225723983502,0.004807261227284685,0.0010290633518144402,0.5890908991409806,0.9933809767609881,CALI
85209,1122.182,430.64416217149704,256.052876396837,1.681856373697104,0.8040356487823515,87141,329.3804310631378,0.7516407325076744,0.9778290357007609,0.8502932589059305,0.7648552099307627,0.005053975075068327,0.001066914888629549,0.5850034921582312,0.9838918519213847,CALI
65761,999.861,381.4211099347218,220.48537463260402,1.7299156942735356,0.8159922420618303,66508,289.3605116482362,0.7455895691609977,0.9887682684789799,0.8266068787122841,0.7586379046974057,0.005800111159117437,0.0011850979090833548,0.57553147044367,0.9956209232688303,CALI
74810,1036.905,399.9959289092677,239.32589131744558,1.6713441521406762,0.8012566373765185,75543,308.6276888771283,0.7957664078289544,0.9902969169876759,0.8743626173300324,0.7715770750935199,0.005346824340452716,0.0011689419411520167,0.5953311828098713,0.9950032909762704,CALI
76451,1067.247,409.9783474467856,241.13343119747591,1.7002136344629641,0.8087435869142231,78071,311.9942891056628,0.7530040973918525,0.9792496573631694,0.8434573928031358,0.7610018700954909,0.005362628970802025,0.0011094312860362816,0.5791238462888346,0.9846342595029105,CALI
57391,921.48,362.56860775187346,203.70164233670184,1.7799002678268925,0.8272532347426118,58763,270.3192385160474,0.7493275884580233,0.9766519748821537,0.8493404909125978,0.745567136085434,0.0063175168188718345,0.001204129497443912,0.5558703544106361,0.9893937926925209,CALI
96148,1185.141,464.03641743815,266.75718378968486,1.7395460952384432,0.8182499528003911,97828,349.88488928102686,0.742816968872888,0.9828270024941734,0.8602210647539686,0.7540030828025732,0.0048262721787052255,0.0009622414463625174,0.5685206488757841,0.9889678748142963,CALI
74154,1054.801,413.1876242616392,230.66055779665953,1.7913232683061822,0.8296751237053067,75125,307.27154961091213,0.7631367706082124,0.9870748752079866,0.8375358022307976,0.7436610671967785,0.005572020717178294,0.001051217706092184,0.5530317828642517,0.9906587007575862,CALI
73147,1045.0269999999998,413.98860318580574,227.24048188230248,1.821808331669654,0.8358846341331628,74156,305.1780676568074,0.759448066780182,0.986393548735099,0.8416884359208817,0.7371653840428014,0.0056596798663760065,0.0010309351863722431,0.5434128034309711,0.989993972826507,CALI
73229,1034.342,409.82222480140473,229.51876960924398,1.7855717225180652,0.8284623837244873,74364,305.34907666703566,0.7459027247262542,0.9847372384487117,0.8601310942812064,0.7450769094209189,0.005596447101577308,0.0010638896492945343,0.5551396009522281,0.9912415735102612,CALI
69495,1013.931,396.3114600664502,226.13135595623385,1.7525718995960629,0.8212350772002219,70728,297.46223652989994,0.7374726744062653,0.9825670173057346,0.8494672119386558,0.7505769237155644,0.005702733435016191,0.0011164612814615607,0.5633657184143201,0.9873389272886856,CALI
81239,1076.372,415.90775662119984,250.40994895263083,1.6609074773617547,0.7984353917048914,82256,321.6157760041318,0.7977042644907257,0.9876361602801011,0.8811496018021561,0.773286313813697,0.005119557806240843,0.0011292068629027527,0.5979717231315753,0.9931757062001264,CALI
75698,1058.905,415.3089974132795,233.41395708794155,1.7792809075971698,0.8271203792720567,76255,310.454001516106,0.7733676607308875,0.9926955609468232,0.8483601716475334,0.7475253448630903,0.005486393265519293,0.001056745447267456,0.5587941412126819,0.9942517467368819,CALI
82583,1119.357,421.26211992074184,251.4297785122196,1.6754662968462517,0.8023537528076793,84070,324.2652329850734,0.8043380863331775,0.9823123587486619,0.8282535013457429,0.7697469524344656,0.005101075523058521,0.0011046722100097534,0.5925103707821474,0.9927311567773641,CALI
58740,942.6899999999999,370.65745029829304,204.0034151721106,1.8169178686816698,0.8349125593943996,59701,273.47777031733943,0.7534246575342466,0.9839031172007169,0.8306269272200234,0.7378180853973215,0.006310137049681529,0.0011534950636219474,0.5443755271393692,0.9890856225325233,CALI
74051,1073.004,411.87463518032126,232.96962289199095,1.7679327891227863,0.8246575232509488,76140,307.0580751701273,0.7350412927817042,0.9725636984502233,0.8082358495742284,0.7455134376888622,0.005562040150441199,0.0010598289683229829,0.5557902857746649,0.9825998700969538,CALI
77164,1062.542,421.4478912966342,235.16115466941756,1.792166278010894,0.8298517477761865,77868,313.4457787719338,0.8123381408569323,0.990959058920224,0.8588797923210033,0.7437355489134869,0.0054617164908070375,0.0010308205711040393,0.5531425667176458,0.9913234550037558,CALI
59208,958.477,371.6911507477525,203.74937083163115,1.8242566798152249,0.8363679359755687,60037,274.5650505156829,0.7427367153394551,0.9861918483601779,0.8098915421222562,0.7386913838635237,0.006277718395280241,0.0011530117330446647,0.5456649605942079,0.9954329493050952,CALI
83431,1088.656,424.55069591511443,251.8191175247201,1.685935127119322,0.8050973960806741,84489,325.92583275463045,0.7292855831679793,0.9874776598137036,0.8846184075187963,0.7676959097949442,0.005088644459674634,0.001090281838251653,0.5893570099158872,0.9936176854312045,CALI
74393,1079.3659999999998,421.1066745009719,227.26755836391928,1.852911508939,0.8418630704989534,75487,307.76632280267927,0.6870936160780257,0.9855074383668712,0.8024250338759057,0.7308512104857862,0.005660568527965963,0.0009962210121732041,0.5341434918685388,0.9897206235080808,CALI
72036,1058.4289999999999,417.1161631251168,220.9535069446745,1.887800600646544,0.848174474756604,72767,302.85158715869755,0.7928241250275149,0.9899542374977669,0.8080458277643561,0.7260605412402952,0.005790384850978911,0.0009926097403297528,0.5271639095461502,0.9951803450804029,CALI
59183,934.8570000000001,353.57734908788746,214.67130180662878,1.6470638884296804,0.7945941216275274,59939,274.50707818936314,0.7863387542517006,0.987387176963246,0.8509743529637911,0.7763706552399371,0.005974305950828573,0.0013388862134511138,0.6027513943176893,0.9927700552813048,CALI
60814,920.1659999999999,349.68136137774286,222.40128301389103,1.5722992090648236,0.7716797768544802,61353,278.2638849608842,0.7963283050492352,0.9912147735237071,0.9025703645773314,0.7957641318499957,0.005750014164135608,0.0014222833203884695,0.6332405535389775,0.9956436214771052,CALI
70235,1038.267,416.58362907742685,216.29686559631293,1.9259808870967203,0.8546430805288544,71314,299.0417686954017,0.7932931237010934,0.984869731048602,0.8187387570855718,0.7178433040147656,0.005931282538298951,0.0009715093611785628,0.5152990091188354,0.9924560427027557,CALI
91019,1196.401,482.88162071138015,243.52993638723856,1.9828429632714513,0.8635131205971258,92588,340.4247201985334,0.7796059957173448,0.9830539594763901,0.7990765557826212,0.7049858714792674,0.005305283739783783,0.0008083697111090389,0.49700507898538226,0.9854830235763371,CALI
81233,1084.6249999999998,422.1094261247271,246.678379387605,1.7111731768817398,0.8114697777953962,82039,321.6038991328797,0.7522688546451326,0.9901754043808433,0.8677270487613263,0.7618969850672097,0.005196280158614444,0.001080083523160834,0.5804870158545041,0.9933138110583528,CALI
81696,1116.1419999999998,434.1408751931955,242.82226288480734,1.787895681538673,0.8289540242869413,83499,322.5191123742651,0.7371422384235031,0.9784069270290662,0.8240845188028478,0.7428904551563867,0.005314101977981731,0.0009984096290572397,0.5518862283624636,0.9867150043899147,CALI
72094,1020.5319999999999,398.48412869620114,233.36077007229215,1.7075883344606546,0.8105848270087642,73283,302.9734835561304,0.7760053388443985,0.9837752275425405,0.8698727617895299,0.7603150583372751,0.0055272856090132485,0.0011393732967680747,0.578078987934414,0.987120936193627,CALI
74967,1059.749,414.6293764396747,232.18679152669094,1.7857578103964244,0.8285018326487043,75687,308.9513698790813,0.6332849009106422,0.9904871378175909,0.8388300206747378,0.7451265815557362,0.005530825248971877,0.001051695283101438,0.5552136225409375,0.9914770628909713,CALI
81887,1101.864,418.652326748594,252.03670968132758,1.6610767823383086,0.7984816633178584,83140,322.89590675592075,0.7746748025164373,0.9849290353620399,0.8475568467339415,0.7712746021589026,0.005112561539054966,0.0011159749159233134,0.5948645119353735,0.9881156294128585,CALI
87055,1142.042,455.259717206002,245.53759125875575,1.854134492694579,0.8420911711650707,87949,332.92922456119646,0.7536707414205077,0.9898350180218081,0.8387633238345259,0.7312951530270099,0.005229564266337396,0.0009226055164218465,0.5347926008407978,0.9915774076567672,CALI
80384,1072.144,407.67306824323936,251.3207180120646,1.6221228057436519,0.7873735919423672,80950,319.9188765358982,0.7856751896160763,0.9930080296479308,0.878765985731776,0.7847437112157177,0.005071569817914502,0.0011864065820912,0.615822692292618,0.9989400334623111,CALI
65757,997.5859999999998,392.34676290370004,214.52005647650904,1.8289514246266472,0.8372884785182005,66564,289.35171114605504,0.8112139156180607,0.9878763295475032,0.8303308310742794,0.7374897374062833,0.005966615917753244,0.001088759030159581,0.5438911127795888,0.9947504255600015,CALI
70000,1032.2540000000001,401.15118152816876,222.82111141973408,1.8003284292596027,0.8315471267069643,70675,298.54106607209235,0.8075680664513152,0.9904492394764768,0.8255336018728522,0.7442108606905071,0.005730731164688125,0.0010843608091125017,0.5538498051697053,0.9971115497869124,CALI
63464,954.3619999999999,359.21145685818595,226.24593680114174,1.587703460831272,0.7767244673901499,64109,284.26198209938724,0.7387265743219649,0.9899390101233836,0.8756106355263013,0.7913499880701517,0.005660082201849647,0.0013692315632677868,0.6262348036186293,0.9942751649982895,CALI
80344,1085.561,426.01559440014154,242.41250821562807,1.757399391376277,0.8223218724182036,81307,319.83926898084593,0.7248777495082914,0.988156001328299,0.8567514514964358,0.7507689229808618,0.005302394633079527,0.0010391469306203767,0.5636539757138432,0.990565153866327,CALI
79709,1078.396,410.60286970482196,251.08456187973957,1.6353170686037077,0.791242724003408,80895,318.5728344841962,0.7975366205074842,0.985339019716917,0.8613123770711475,0.7758660691125098,0.0051512736291362575,0.001151440284449505,0.6019681572000978,0.9844088022252396,CALI
92819,1169.482,453.5816889488898,262.1580846068384,1.7301838683675603,0.8160557076207431,94031,343.7743755761518,0.8226957269351107,0.9871106337271751,0.8528244947384664,0.757910612248919,0.00488673320062584,0.000994650130018125,0.5744284961595312,0.993866917585858,CALI
60956,951.012,368.42624488174283,211.23378419549988,1.7441634456577224,0.8193170143250899,61512,278.5885670462386,0.7471379893609198,0.9909611132787098,0.8469432877819879,0.756158310968481,0.006044134209622397,0.0012188907505901563,0.571775391246706,0.997269736539147,CALI
63969,969.999,360.8816397196966,228.9221591100582,1.5764382142936046,0.7730530431056382,65307,285.390715401121,0.7722367086773867,0.9795121503054802,0.8543520238835305,0.7908152812173798,0.005641508226167309,0.0013610535088037817,0.6253888090069235,0.9858868173100784,CALI
74336,1054.454,406.7324635895469,235.6378361429756,1.7260914895804675,0.8150834507824806,75627,307.6483947584207,0.7299293008641006,0.9829293770743253,0.840144086543386,0.7563900654580731,0.005471540889872295,0.0011047720449234683,0.572125931123668,0.9875417006808642,CALI
64748,960.0070000000001,354.715206088771,234.36595323268662,1.5135099667680718,0.7506361213445426,65496,287.1231687664935,0.7968003937976864,0.9885794552339074,0.8828510188558751,0.809447026341008,0.005478396337937404,0.001450731158537981,0.6552044884523005,0.9916585235437329,CALI
88369,1132.3999999999999,440.97171603329224,256.9965309655567,1.7158664141361206,0.81261853200469,89229,335.43241544117586,0.7835242587601078,0.9903618778648198,0.8659844288572901,0.7606665081799749,0.004990117756603472,0.0010305468411961176,0.5786135366667159,0.9928235343309363,CALI
71782,1024.023,401.44786562434103,230.8044773909921,1.7393417587141178,0.8182025022440562,73091,302.31718608140596,0.7496814621409922,0.9820908182950021,0.8602129893419529,0.7530671152311029,0.005592597944113302,0.001109502013709422,0.5671100800424953,0.986398244005618,CALI
87877,1139.6460000000002,451.01757339671906,251.88744063984004,1.7905520507535118,0.8295132896829308,89563,334.49734150317533,0.6644663218703687,0.9811752621060036,0.8502470724419728,0.7416503507479708,0.0051323733559033545,0.0009578441039431871,0.550045242764588,0.9848846374393464,CALI
66617,1018.106,406.2663514785829,209.71542108807367,1.9372268828431278,0.8564669893067925,67508,291.23770145985964,0.7988511949730787,0.9868015642590507,0.8076234884761122,0.7168639499675935,0.00609853868349795,0.0009934648578459934,0.5138939227631405,0.9955291221064658,CALI
70873,1041.884,406.9148243178106,225.2563867162851,1.80645188467099,0.8328017565262407,72616,300.3969145214631,0.7034471121874721,0.9759970254489369,0.8204496670508677,0.7382304516063677,0.005741464652516622,0.0010518898893055986,0.5449841996789415,0.984487734625935,CALI
102108,1232.802,480.9413523744692,273.75787968301677,1.756812819164692,0.8221903740300762,103967,360.566142938876,0.7559467843314356,0.9821193263246992,0.8442731409291769,0.7497091717289741,0.004710124107557383,0.0009178747204342802,0.5620638421745446,0.9874409631212002,CALI
69609,997.8799999999999,392.4624071903888,226.30166689410578,1.7342444383055968,0.8170124810735532,70137,297.70611594233316,0.8035670995670996,0.9924718764703366,0.878453185481372,0.7585595728100193,0.005638098625039704,0.0011515192563284606,0.5754126255017191,0.9979061455071778,CALI
83600,1107.153,424.8789302882029,253.27398527259834,1.6775466688017977,0.8029038138451019,84653,326.2557676729403,0.7237531274619293,0.9875609842533637,0.8570395406172925,0.7678793755473712,0.005082283855122044,0.0010899603318290504,0.5896387353910207,0.9891464963517116,CALI
80933,1117.231,428.61173342623874,243.6083047880304,1.75942989217541,0.822775895427481,83214,321.0094953020096,0.7671301693822807,0.9725887470858269,0.8147972371962015,0.7489517207938341,0.00529588342735644,0.001027858830672069,0.5609286800800452,0.9869146871113289,CALI
68671,1031.577,399.3199299707828,222.34099056979096,1.7959798098742377,0.8306471730675172,70214,295.6934777375185,0.7602993766676631,0.9780243256330646,0.8109235904936518,0.7404926615086644,0.0058149718217410966,0.0010784758211126436,0.5483293817481857,0.9847884987805647,CALI
62547,971.5060000000001,390.44999189951375,204.79498847451285,1.9065407547709892,0.8514041872332196,63159,282.20083948236265,0.7663195295270767,0.9903101695720324,0.8327705794737541,0.7227579596287709,0.006242505506251519,0.001050776205093214,0.522379068206744,0.9959369829754517,HOROZ
49561,873.189,354.13360961982596,179.55810237219717,1.9722507920347687,0.8619255196940594,50090,251.20315498938186,0.7353700516351118,0.9894390097823917,0.8168332588914994,0.7093457050265765,0.00714540888238385,0.0011159342889914452,0.5031713292396508,0.9923800526220888,HOROZ
53611,939.045,388.4942697807448,177.2443309627089,2.1918572383704706,0.8898597934639578,54416,261.2654688871011,0.651251214771623,0.9852065568950309,0.7639957857139248,0.6725079086354401,0.0072465402581698675,0.0009143238657160495,0.4522668871772134,0.9913044503346563,HOROZ
48009,871.5759999999999,358.6658391062633,171.71807868245273,2.0886900311150183,0.8779409216078532,48629,247.23866466066838,0.8260892009085278,0.9872504061362561,0.7941855816834018,0.689328722458617,0.007470804205591938,0.0010405252327071435,0.47517408760642904,0.9924913798277226,HOROZ
51339,889.001,360.44126566246393,181.9405006558506,1.9810941728925782,0.8632529584410782,51958,255.6694056533916,0.6375931445603576,0.9880865314292313,0.8163055892206226,0.7093233489331209,0.007020808073052921,0.0010963365349546989,0.503139613341698,0.9967669561426628,HOROZ
57141,945.44,370.08753121174726,198.5954679322729,1.863524556048572,0.8438255711065766,58117,269.7298293213265,0.6998285364360074,0.9832062907582979,0.8033221746664111,0.7288271194605564,0.006476742290330012,0.0011272869424620708,0.5311889700611722,0.9898836896111441,HOROZ
54088,948.6540000000001,381.6030998461974,181.27175055124067,2.1051437892873905,0.8799712562969425,54923,262.42519028407975,0.6900387834251888,0.9847968974746463,0.7552575969591685,0.6876914532136885,0.007055226664809152,0.0009733415012471961,0.47291953482315485,0.9955636215656463,HOROZ
61493,992.5279999999999,400.40854183308846,198.3503204440856,2.0186936977798453,0.8686821679396969,62537,279.8130077826965,0.6062604752045746,0.9833058829173129,0.7844224422457718,0.6988187776956502,0.006511449137838266,0.0009578900899672555,0.48834768406004253,0.9858243921373909,HOROZ
